# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.to.snapshot.ms,1757674285370000000,1757674345370000000,0
Indexes.allKeys.lookupDurationAvgMs,1757674345370000000,1757674405375000000,0.0
IndexesFlusher.totalFlushes,1757674345370000000,1757674405375000000,59
Indexes.entries.lookupDurationMaxMs,1757674345370000000,1757674405375000000,1.0
IndexesFlusher.totalFlushesRetried,1757674345370000000,1757674405375000000,0
Indexes.stubs.lookupDurationAvgMs,1757674345370000000,1757674405375000000,0.040632054176072234
IndexesFlusher.totalContentionQuotaSpent,1757674345370000000,1757674405375000000,0
Indexes.stubs.lookupDuration90PMs,1757674345370000000,1757674405375000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1757674345370000000,1757674405375000000,0.0
Indexes.entries.lookupDurationAvgMs,1757674345370000000,1757674405375000000,0.1111111111111111
Indexes.stubs.lookups,1757674345370000000,1757674405375000000,443.0
IndexesFlusher.totalFlushingTimeUs,1757674345370000000,1757674405375000000,212590
Indexes.allKeys.lookups,1757674345370000000,1757674405375000000,0.0
Indexes.stubs.lookupDurationMaxMs,1757674345370000000,1757674405375000000,2.0
Indexes.entries.lookups,1757674345370000000,1757674405375000000,18.0
Indexes.entries.lookupDuration90PMs,1757674345370000000,1757674405375000000,1.0
Indexes.allKeys.lookupDuration90PMs,1757674345370000000,1757674405375000000,0.0
FileNameCache.queries,1757674345370000000,1757674405375000000,16035
FileNameCache.totalMisses,1757674345370000000,1757674405375000000,3
JVM.totalBytesAllocated,1757674345370000000,1757674405375000000,584503064
JVM.GC.collections,1757674345370000000,1757674405375000000,3
OS.loadAverage,1757674345370000000,1757674405375000000,2.48388671875
JVM.maxHeapBytes,1757674345370000000,1757674405375000000,2147483648
JVM.totalCpuTimeMs,1757674345370000000,1757674405375000000,18404
JVM.threadCount,1757674345370000000,1757674405375000000,90
JVM.usedNativeBytes,1757674345370000000,1757674405375000000,456290416
JVM.usedHeapBytes,1757674345370000000,1757674405375000000,236710352
JVM.maxNativeBytes,1757674345370000000,1757674405375000000,-1
JVM.GC.collectionTimesMs,1757674345370000000,1757674405375000000,136
workspaceModel.moduleBridge.facet.initialization.ms,1757674345370000000,1757674405375000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1757674345370000000,1757674405375000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1757674345370000000,1757674405375000000,8
workspaceModel.moduleManagerBridge.newModule.ms,1757674345370000000,1757674405375000000,0
workspaceModel.global.updates.count,1757674345370000000,1757674405375000000,0
jps.global.initialize.library.bridges.ms,1757674345370000000,1757674405375000000,0
jps.modifiable.module.model.bridge.new.module.ms,1757674345370000000,1757674405375000000,15
workspaceModel.mutableEntityStorage.put.entity.ms,1757674345370000000,1757674405375000000,5
jps.load.initial.state.ms,1757674345370000000,1757674405375000000,3
jps.global.get.libraries.ms,1757674345370000000,1757674405375000000,0
jps.save.changed.project.entities.ms,1757674345370000000,1757674405375000000,12
jps.modifiable.module.model.bridge.load.module.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1757674345370000000,1757674405375000000,68
jps.storage.jps.conf.reader.load.component.ms,1757674345370000000,1757674405375000000,2
workspaceModel.load.cache.metadata.from.file.ms,1757674345370000000,1757674405375000000,0
jps.modifiable.module.model.bridge.disposing.ms,1757674345370000000,1757674405375000000,0
jps.project.serializers.load.ms,1757674345370000000,1757674405375000000,1
jps.reload.project.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleBridge.before.changed.ms,1757674345370000000,1757674405375000000,0
jps.app.storage.content.writer.save.component.ms,1757674345370000000,1757674405375000000,0
jps.library.entities.serializer.load.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757674345370000000,1757674405375000000,1
jps.module.iml.entities.serializer.load.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757674345370000000,1757674405375000000,6
workspaceModel.load.cache.from.file.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757674345370000000,1757674405375000000,0
jps.global.get.library.by.name.ms,1757674345370000000,1757674405375000000,0
jps.global.handle.changed.events.ms,1757674345370000000,1757674405375000000,0
jps.modifiable.module.model.bridge.renaming.ms,1757674345370000000,1757674405375000000,0
workspaceModel.global.updates.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleBridge.update.option.ms,1757674345370000000,1757674405375000000,0
jps.artifact.entities.serializer.save.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757674345370000000,1757674405375000000,0
jps.module.iml.entities.serializer.save.entities.ms,1757674345370000000,1757674405375000000,7
jps.apply.loaded.storage.ms,1757674345370000000,1757674405375000000,36
jps.app.storage.content.reader.load.component.ms,1757674345370000000,1757674405375000000,0
jps.facet.change.listener.init.bridge.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757674345370000000,1757674405375000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757674345370000000,1757674405375000000,1
workspaceModel.save.cache.to.file.ms,1757674345370000000,1757674405375000000,32
jps.facet.change.listener.before.change.events.ms,1757674345370000000,1757674405375000000,0
jps.global.handle.before.change.events.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1757674345370000000,1757674405375000000,4
jps.artifact.entities.serializer.load.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757674345370000000,1757674405375000000,0
jps.project.serializers.save.ms,1757674345370000000,1757674405375000000,12
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757674345370000000,1757674405375000000,0
jps.facet.change.listener.process.change.events.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757674345370000000,1757674405375000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757674345370000000,1757674405375000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757674345370000000,1757674405375000000,0
workspaceModel.global.apply.state.to.project.ms,1757674345370000000,1757674405375000000,0
workspaceModel.orphan.listener.update.ms,1757674345370000000,1757674405375000000,1
jps.load.project.to.empty.storage.ms,1757674345370000000,1757674405375000000,18
workspaceModel.moduleManagerBridge.get.modules.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757674345370000000,1757674405375000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757674345370000000,1757674405375000000,1
workspaceModel.sync.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757674345370000000,1757674405375000000,0
jps.save.global.entities.ms,1757674345370000000,1757674405375000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757674345370000000,1757674405375000000,0
jps.global.get.library.ms,1757674345370000000,1757674405375000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757674345370000000,1757674405375000000,0
jps.library.entities.serializer.save.entities.ms,1757674345370000000,1757674405375000000,0
NonBlockingReadAction.failedExecutionTimeUs,1757674345370000000,1757674405375000000,6225
AWTEventQueue.dispatchTime90PNs,1757674345370000000,1757674405375000000,172031
AWTEventQueue.dispatchTimeAvgNs,1757674345370000000,1757674405375000000,68080.79718752891
FlushQueue.waitingTime90PNs,1757674345370000000,1757674405375000000,610303
ReadAction.executionsCount,1757674345370000000,1757674405375000000,13272
FlushQueue.executionTimeAvgNs,1757674345370000000,1757674405375000000,82044.0996996997
FlushQueue.tasksExecuted,1757674345370000000,1757674405375000000,3330
NonBlockingReadAction.finalizedExecutionsCount,1757674345370000000,1757674405375000000,11
FlushQueue.waitingTimeAvgNs,1757674345370000000,1757674405375000000,516978.3057057057
NonBlockingReadAction.finalizedExecutionTimeUs,1757674345370000000,1757674405375000000,17707
AWTEventQueue.dispatchTimeMaxNs,1757674345370000000,1757674405375000000,37748735
AWTEventQueue.dispatchTimeTotalNS,1757674345370000000,1757674405375000000,3679623736
FlushQueue.queueSizeAvg,1757674345370000000,1757674405375000000,3.1237237237237236
FlushQueue.executionTime90PNs,1757674345370000000,1757674405375000000,101887
FlushQueue.waitingTimeMaxNs,1757674345370000000,1757674405375000000,26083327
FlushQueue.queueSizeMax,1757674345370000000,1757674405375000000,21
AWTEventQueue.eventsDispatched,1757674345370000000,1757674405375000000,54045
FlushQueue.executionTimeMaxNs,1757674345370000000,1757674405375000000,37748735
WriteAction.executionsCount,1757674345370000000,1757674405375000000,19
NonBlockingReadAction.failedExecutionsCount,1757674345370000000,1757674405375000000,1
FlushQueue.queueSize90P,1757674345370000000,1757674405375000000,9
FilePageCache.pageLoads,1757674345370000000,1757674405375000000,0
FilePageCache.totalPageLoadsUs,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1757674345370000000,1757674405375000000,0
StreamlinedBlobStorage.recordsRelocated,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalPagesWriteMs,1757674345370000000,1757674405375000000,0
DirectByteBufferAllocator.hits,1757674345370000000,1757674405375000000,0
MappedFileStorage.totalBytesMapped,1757674345370000000,1757674405375000000,132382720
FilePageCache.uncachedFileAccess,1757674345370000000,1757674405375000000,2
StorageLockContext.competingThreads.max,1757674345370000000,1757674405375000000,1
StorageLockContext.competingThreads.avg,1757674345370000000,1757674405375000000,0.016666666666666666
MappedFileStorage.totalPagesMapped,1757674345370000000,1757674405375000000,15
FilePageCache.pageFastCacheHits,1757674345370000000,1757674405375000000,708
FilePageCacheLockFree.totalBytesRequested,1757674345370000000,1757674405375000000,507904
FilePageCacheLockFree.totalPagesRequestsMs,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.heapBytesInUse,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1757674345370000000,1757674405375000000,0
StreamlinedBlobStorage.recordsDeleted,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1757674345370000000,1757674405375000000,0
FilePageCache.capacityInBytes,1757674345370000000,1757674405375000000,503316478
FilePageCacheLockFree.housekeeperTurnsSkipped,1757674345370000000,1757674405375000000,46950
FilePageCacheLockFree.totalPagesAllocated,1757674345370000000,1757674405375000000,0
StreamlinedBlobStorage.recordsAllocated,1757674345370000000,1757674405375000000,1
DirectByteBufferAllocator.reclaimed,1757674345370000000,1757674405375000000,0
FilePageCache.pageHits,1757674345370000000,1757674405375000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1757674345370000000,1757674405375000000,13
FilePageCache.maxRegisteredFiles,1757674345370000000,1757674405375000000,544
FilePageCacheLockFree.totalPagesReclaimed,1757674345370000000,1757674405375000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1757674345370000000,1757674405375000000,0
MappedFileStorage.storages,1757674345370000000,1757674405375000000,15
FilePageCacheLockFree.totalPagesReadMs,1757674345370000000,1757674405375000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757674345370000000,1757674405375000000,340819968
FilePageCacheLockFree.totalNativeBytesAllocated,1757674345370000000,1757674405375000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757674345370000000,1757674405375000000,0
DirectByteBufferAllocator.disposed,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.nativeBytesInUse,1757674345370000000,1757674405375000000,16384
FilePageCacheLockFree.totalHeapBytesAllocated,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalPagesHandedOver,1757674345370000000,1757674405375000000,0
FilePageCache.maxCacheSizeInBytes,1757674345370000000,1757674405375000000,340803584
FilePageCacheLockFree.totalBytesWritten,1757674345370000000,1757674405375000000,1243
FileChannelInterruptsRetryer.totalRetriedAttempts,1757674345370000000,1757674405375000000,0
FilePageCache.totalPageDisposalsUs,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1757674345370000000,1757674405375000000,120
FilePageCacheLockFree.totalPagesRequested,1757674345370000000,1757674405375000000,62
DirectByteBufferAllocator.misses,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1757674345370000000,1757674405375000000,38
FilePageCache.disposedBuffers,1757674345370000000,1757674405375000000,0
FilePageCacheLockFree.totalPagesWritten,1757674345370000000,1757674405375000000,2
StorageLockContext.competingThreads.90P,1757674345370000000,1757674405375000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1757674345370000000,1757674405375000000,70
MappedFileStorage.totalTimeSpentOnMappingUs,1757674345370000000,1757674405375000000,83966
FilePageCacheLockFree.totalBytesRead,1757674345370000000,1757674405375000000,0
workspaceModel.updates.precise.ms,1757674345370000000,1757674405375000000,0
workspaceModel.check.recursive.update.ms,1757674345370000000,1757674405375000000,1
workspaceModel.collect.changes.ms,1757674345370000000,1757674405375000000,0
workspaceModel.updates.ms,1757674345370000000,1757674405375000000,72
workspaceModel.init.bridges.ms,1757674345370000000,1757674405375000000,1
workspaceModel.replace.project.model.ms,1757674345370000000,1757674405375000000,0
workspaceModel.updates.count,1757674345370000000,1757674405375000000,3
workspaceModel.update.unloaded.entities.ms,1757674345370000000,1757674405375000000,0
workspaceModel.initializing.ms,1757674345370000000,1757674405375000000,1
workspaceModel.pre.handlers.ms,1757674345370000000,1757674405375000000,0
workspaceModel.loading.total.ms,1757674345370000000,1757674405375000000,14
workspaceModel.loading.from.cache.ms,1757674345370000000,1757674405375000000,10
workspaceModel.to.snapshot.ms,1757674345370000000,1757674405375000000,0
Indexes.allKeys.lookupDurationAvgMs,1757674405375000000,1757674465373000000,0.0
IndexesFlusher.totalFlushes,1757674405375000000,1757674465373000000,59
Indexes.entries.lookupDurationMaxMs,1757674405375000000,1757674465373000000,0.0
IndexesFlusher.totalFlushesRetried,1757674405375000000,1757674465373000000,0
Indexes.stubs.lookupDurationAvgMs,1757674405375000000,1757674465373000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1757674405375000000,1757674465373000000,0
Indexes.stubs.lookupDuration90PMs,1757674405375000000,1757674465373000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1757674405375000000,1757674465373000000,0.0
Indexes.entries.lookupDurationAvgMs,1757674405375000000,1757674465373000000,0.0
Indexes.stubs.lookups,1757674405375000000,1757674465373000000,1.0
IndexesFlusher.totalFlushingTimeUs,1757674405375000000,1757674465373000000,286797
Indexes.allKeys.lookups,1757674405375000000,1757674465373000000,0.0
Indexes.stubs.lookupDurationMaxMs,1757674405375000000,1757674465373000000,0.0
Indexes.entries.lookups,1757674405375000000,1757674465373000000,0.0
Indexes.entries.lookupDuration90PMs,1757674405375000000,1757674465373000000,0.0
Indexes.allKeys.lookupDuration90PMs,1757674405375000000,1757674465373000000,0.0
FileNameCache.queries,1757674405375000000,1757674465373000000,2674
FileNameCache.totalMisses,1757674405375000000,1757674465373000000,46
JVM.totalBytesAllocated,1757674405375000000,1757674465373000000,119460904
JVM.GC.collections,1757674405375000000,1757674465373000000,1
OS.loadAverage,1757674405375000000,1757674465373000000,2.17822265625
JVM.maxHeapBytes,1757674405375000000,1757674465373000000,2147483648
JVM.totalCpuTimeMs,1757674405375000000,1757674465373000000,6547
JVM.threadCount,1757674405375000000,1757674465373000000,79
JVM.usedNativeBytes,1757674405375000000,1757674465373000000,458007952
JVM.usedHeapBytes,1757674405375000000,1757674465373000000,324320472
JVM.maxNativeBytes,1757674405375000000,1757674465373000000,-1
JVM.GC.collectionTimesMs,1757674405375000000,1757674465373000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1757674405375000000,1757674465373000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1757674405375000000,1757674465373000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1757674405375000000,1757674465373000000,8
workspaceModel.moduleManagerBridge.newModule.ms,1757674405375000000,1757674465373000000,0
workspaceModel.global.updates.count,1757674405375000000,1757674465373000000,0
jps.global.initialize.library.bridges.ms,1757674405375000000,1757674465373000000,0
jps.modifiable.module.model.bridge.new.module.ms,1757674405375000000,1757674465373000000,15
workspaceModel.mutableEntityStorage.put.entity.ms,1757674405375000000,1757674465373000000,5
jps.load.initial.state.ms,1757674405375000000,1757674465373000000,3
jps.global.get.libraries.ms,1757674405375000000,1757674465373000000,0
jps.save.changed.project.entities.ms,1757674405375000000,1757674465373000000,12
jps.modifiable.module.model.bridge.load.module.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1757674405375000000,1757674465373000000,68
jps.storage.jps.conf.reader.load.component.ms,1757674405375000000,1757674465373000000,2
workspaceModel.load.cache.metadata.from.file.ms,1757674405375000000,1757674465373000000,0
jps.modifiable.module.model.bridge.disposing.ms,1757674405375000000,1757674465373000000,0
jps.project.serializers.load.ms,1757674405375000000,1757674465373000000,1
jps.reload.project.entities.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleBridge.before.changed.ms,1757674405375000000,1757674465373000000,0
jps.app.storage.content.writer.save.component.ms,1757674405375000000,1757674465373000000,0
jps.library.entities.serializer.load.entities.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757674405375000000,1757674465373000000,1
jps.module.iml.entities.serializer.load.entities.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757674405375000000,1757674465373000000,6
workspaceModel.load.cache.from.file.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757674405375000000,1757674465373000000,0
jps.global.get.library.by.name.ms,1757674405375000000,1757674465373000000,0
jps.global.handle.changed.events.ms,1757674405375000000,1757674465373000000,0
jps.modifiable.module.model.bridge.renaming.ms,1757674405375000000,1757674465373000000,0
workspaceModel.global.updates.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleBridge.update.option.ms,1757674405375000000,1757674465373000000,0
jps.artifact.entities.serializer.save.entities.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757674405375000000,1757674465373000000,0
jps.module.iml.entities.serializer.save.entities.ms,1757674405375000000,1757674465373000000,7
jps.apply.loaded.storage.ms,1757674405375000000,1757674465373000000,36
jps.app.storage.content.reader.load.component.ms,1757674405375000000,1757674465373000000,0
jps.facet.change.listener.init.bridge.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757674405375000000,1757674465373000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757674405375000000,1757674465373000000,1
workspaceModel.save.cache.to.file.ms,1757674405375000000,1757674465373000000,32
jps.facet.change.listener.before.change.events.ms,1757674405375000000,1757674465373000000,0
jps.global.handle.before.change.events.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1757674405375000000,1757674465373000000,4
jps.artifact.entities.serializer.load.entities.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757674405375000000,1757674465373000000,0
jps.project.serializers.save.ms,1757674405375000000,1757674465373000000,12
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757674405375000000,1757674465373000000,0
jps.facet.change.listener.process.change.events.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757674405375000000,1757674465373000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757674405375000000,1757674465373000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757674405375000000,1757674465373000000,0
workspaceModel.global.apply.state.to.project.ms,1757674405375000000,1757674465373000000,0
workspaceModel.orphan.listener.update.ms,1757674405375000000,1757674465373000000,1
jps.load.project.to.empty.storage.ms,1757674405375000000,1757674465373000000,18
workspaceModel.moduleManagerBridge.get.modules.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757674405375000000,1757674465373000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757674405375000000,1757674465373000000,1
workspaceModel.sync.entities.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757674405375000000,1757674465373000000,0
jps.save.global.entities.ms,1757674405375000000,1757674465373000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757674405375000000,1757674465373000000,0
jps.global.get.library.ms,1757674405375000000,1757674465373000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757674405375000000,1757674465373000000,0
jps.library.entities.serializer.save.entities.ms,1757674405375000000,1757674465373000000,0
NonBlockingReadAction.failedExecutionTimeUs,1757674405375000000,1757674465373000000,0
AWTEventQueue.dispatchTime90PNs,1757674405375000000,1757674465373000000,220159
AWTEventQueue.dispatchTimeAvgNs,1757674405375000000,1757674465373000000,100173.7867240895
FlushQueue.waitingTime90PNs,1757674405375000000,1757674465373000000,374783
ReadAction.executionsCount,1757674405375000000,1757674465373000000,2950
FlushQueue.executionTimeAvgNs,1757674405375000000,1757674465373000000,82605.55205992509
FlushQueue.tasksExecuted,1757674405375000000,1757674465373000000,1335
NonBlockingReadAction.finalizedExecutionsCount,1757674405375000000,1757674465373000000,0
FlushQueue.waitingTimeAvgNs,1757674405375000000,1757674465373000000,308974.7288389513
NonBlockingReadAction.finalizedExecutionTimeUs,1757674405375000000,1757674465373000000,0
AWTEventQueue.dispatchTimeMaxNs,1757674405375000000,1757674465373000000,15925247
AWTEventQueue.dispatchTimeTotalNS,1757674405375000000,1757674465373000000,1070039068
FlushQueue.queueSizeAvg,1757674405375000000,1757674465373000000,1.5086142322097378
FlushQueue.executionTime90PNs,1757674405375000000,1757674465373000000,112639
FlushQueue.waitingTimeMaxNs,1757674405375000000,1757674465373000000,16318463
FlushQueue.queueSizeMax,1757674405375000000,1757674465373000000,13
AWTEventQueue.eventsDispatched,1757674405375000000,1757674465373000000,10681
FlushQueue.executionTimeMaxNs,1757674405375000000,1757674465373000000,12845055
WriteAction.executionsCount,1757674405375000000,1757674465373000000,0
NonBlockingReadAction.failedExecutionsCount,1757674405375000000,1757674465373000000,0
FlushQueue.queueSize90P,1757674405375000000,1757674465373000000,6
FilePageCache.pageLoads,1757674405375000000,1757674465373000000,0
FilePageCache.totalPageLoadsUs,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1757674405375000000,1757674465373000000,0
StreamlinedBlobStorage.recordsRelocated,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalPagesWriteMs,1757674405375000000,1757674465373000000,0
DirectByteBufferAllocator.hits,1757674405375000000,1757674465373000000,0
MappedFileStorage.totalBytesMapped,1757674405375000000,1757674465373000000,132382720
FilePageCache.uncachedFileAccess,1757674405375000000,1757674465373000000,0
StorageLockContext.competingThreads.max,1757674405375000000,1757674465373000000,1
StorageLockContext.competingThreads.avg,1757674405375000000,1757674465373000000,0.01680672268907563
MappedFileStorage.totalPagesMapped,1757674405375000000,1757674465373000000,15
FilePageCache.pageFastCacheHits,1757674405375000000,1757674465373000000,39
FilePageCacheLockFree.totalBytesRequested,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.heapBytesInUse,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1757674405375000000,1757674465373000000,0
StreamlinedBlobStorage.recordsDeleted,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1757674405375000000,1757674465373000000,0
FilePageCache.capacityInBytes,1757674405375000000,1757674465373000000,503316478
FilePageCacheLockFree.housekeeperTurnsSkipped,1757674405375000000,1757674465373000000,46853
FilePageCacheLockFree.totalPagesAllocated,1757674405375000000,1757674465373000000,0
StreamlinedBlobStorage.recordsAllocated,1757674405375000000,1757674465373000000,0
DirectByteBufferAllocator.reclaimed,1757674405375000000,1757674465373000000,0
FilePageCache.pageHits,1757674405375000000,1757674465373000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1757674405375000000,1757674465373000000,0
FilePageCache.maxRegisteredFiles,1757674405375000000,1757674465373000000,544
FilePageCacheLockFree.totalPagesReclaimed,1757674405375000000,1757674465373000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1757674405375000000,1757674465373000000,0
MappedFileStorage.storages,1757674405375000000,1757674465373000000,15
FilePageCacheLockFree.totalPagesReadMs,1757674405375000000,1757674465373000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757674405375000000,1757674465373000000,340819968
FilePageCacheLockFree.totalNativeBytesAllocated,1757674405375000000,1757674465373000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757674405375000000,1757674465373000000,0
DirectByteBufferAllocator.disposed,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.nativeBytesInUse,1757674405375000000,1757674465373000000,16384
FilePageCacheLockFree.totalHeapBytesAllocated,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalPagesHandedOver,1757674405375000000,1757674465373000000,0
FilePageCache.maxCacheSizeInBytes,1757674405375000000,1757674465373000000,340803584
FilePageCacheLockFree.totalBytesWritten,1757674405375000000,1757674465373000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1757674405375000000,1757674465373000000,0
FilePageCache.totalPageDisposalsUs,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1757674405375000000,1757674465373000000,120
FilePageCacheLockFree.totalPagesRequested,1757674405375000000,1757674465373000000,0
DirectByteBufferAllocator.misses,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1757674405375000000,1757674465373000000,43
FilePageCache.disposedBuffers,1757674405375000000,1757674465373000000,0
FilePageCacheLockFree.totalPagesWritten,1757674405375000000,1757674465373000000,0
StorageLockContext.competingThreads.90P,1757674405375000000,1757674465373000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1757674405375000000,1757674465373000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1757674405375000000,1757674465373000000,83966
FilePageCacheLockFree.totalBytesRead,1757674405375000000,1757674465373000000,0
workspaceModel.updates.precise.ms,1757674405375000000,1757674465373000000,0
workspaceModel.check.recursive.update.ms,1757674405375000000,1757674465373000000,1
workspaceModel.collect.changes.ms,1757674405375000000,1757674465373000000,0
workspaceModel.updates.ms,1757674405375000000,1757674465373000000,72
workspaceModel.init.bridges.ms,1757674405375000000,1757674465373000000,1
workspaceModel.replace.project.model.ms,1757674405375000000,1757674465373000000,0
workspaceModel.updates.count,1757674405375000000,1757674465373000000,3
